kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
math-m-similar-triangles,相似三角形,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-similar-triangles.json,4,4,0,False,第27章 相似,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-m-special-quadrilateral,特殊四边形,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-special-quadrilateral.json,4,4,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-m-statistics-probability-junior,统计与概率综合,math,数学,middle,9,cn,统计与概率,data/kp/math/math-m-statistics-probability-junior.json,4,4,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-m-translation-dilation,平移与位似,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-translation-dilation.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-m-triangle-basics,三角形基础,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-triangle-basics.json,4,4,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-m-trig-ratio,锐角三角函数,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-trig-ratio.json,4,4,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-m-variable-and-function,变量与函数,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-variable-and-function.json,4,4,0,False,第11章 一次函数,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-alternating-current,交变电流,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-alternating-current.json,3,3,0,False,选择性必修二 第5章,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-atomic-models,原子结构（汤姆孙/卢瑟福/玻尔）,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-atomic-models.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-atomic-structure-h,原子能级,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-atomic-structure-h.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-capacitor,电容器,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-capacitor.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-circuit-analysis,闭合电路与电路分析,physics,物理,high,11,cn,直流电路,data/kp/physics/phy-h-circuit-analysis.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-circular-motion,圆周运动,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-circular-motion.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-collision-types,碰撞与反冲,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-collision-types.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-common-forces,常见的力,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-common-forces.json,2,2,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-coulomb-law,库仑定律,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-coulomb-law.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-dc-circuits,恒定电流与欧姆定律,physics,物理,high,11,cn,直流电路,data/kp/physics/phy-h-dc-circuits.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-electric-field,电场与电场强度,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-electric-field.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-electric-potential,电势与电势能,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-electric-potential.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-electrical-experiments,电学实验,physics,物理,high,11,cn,直流电路,data/kp/physics/phy-h-electrical-experiments.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-electromagnetic-waves,电磁波,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-electromagnetic-waves.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-electrostatics,静电现象,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-electrostatics.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-em-induction,电磁感应,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-em-induction.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-energy-conservation-general,能量守恒定律,physics,物理,high,11,cn,功与能,data/kp/physics/phy-h-energy-conservation-general.json,2,2,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-energy-conservation-mech,机械能守恒定律,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-energy-conservation-mech.json,2,2,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-force-decomposition,力的合成与分解,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-force-decomposition.json,2,2,0,False,必修一 第3章,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-free-fall,自由落体运动,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-free-fall.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-gas-laws,气体实验定律与理想气体（热学）,physics,物理,high,11,cn,热学,data/kp/physics/phy-h-gas-laws.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-gravitation,引力综合,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-gravitation.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-kinematics-linear,直线运动综合,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-kinematics-linear.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-kinetic-energy-theorem,动能定理,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-kinetic-energy-theorem.json,2,2,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-lorentz-force,洛伦兹力与带电粒子运动,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-lorentz-force.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-magnetic-field,磁场,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-magnetic-field.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-magnetic-field-h,磁场综合（安培力/磁通量）,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-magnetic-field-h.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-mechanical-vibration-wave,机械振动与机械波,physics,物理,high,12,cn,机械振动与波、光学,data/kp/physics/phy-h-mechanical-vibration-wave.json,3,3,0,False,选择性必修一 第2-3章,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-momentum,动量,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-momentum.json,3,3,0,False,选择性必修一 第1章,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-momentum-conservation,动量守恒定律,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-momentum-conservation.json,2,2,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-momentum-impulse,动量与冲量,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-momentum-impulse.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-motion-description,运动的描述,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-motion-description.json,3,3,0,False,第1章 机械运动,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-newton-laws,牛顿运动定律,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-newton-laws.json,3,3,0,False,必修一 第4章,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-nuclear-energy,核能与核反应,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-nuclear-energy.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-nuclear-physics,原子核物理,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-nuclear-physics.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-photoelectric-effect,光电效应,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-photoelectric-effect.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-potential-energy,势能（重力/弹性）,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-potential-energy.json,2,2,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-projectile-motion,抛体运动,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-projectile-motion.json,2,2,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-quantum-intro,量子力学初步,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-quantum-intro.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-satellite-motion,卫星运动与航天,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-satellite-motion.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-uniform-acceleration,匀变速直线运动,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-uniform-acceleration.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-universal-gravitation,万有引力定律,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-universal-gravitation.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-wave-optics,光的波动性（干涉/衍射）,physics,物理,high,12,cn,机械振动与波、光学,data/kp/physics/phy-h-wave-optics.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-work-concept,功与功率,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-work-concept.json,3,3,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-h-work-energy,功能关系综合,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-work-energy.json,4,4,0,False,,386,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-acoustics-cross-disciplinary,声现象跨学科应用,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-acoustics-cross-disciplinary.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-atmospheric-pressure,大气压强,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-atmospheric-pressure.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-circuit-basics,电路基本连接,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-circuit-basics.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-circuit-calculation,电路综合计算,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-circuit-calculation.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-current-circuit,电流与电路,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-current-circuit.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-current-measurement,电流的测量,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-current-measurement.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-electric-motor,电动机原理,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-electric-motor.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-electric-power,电功率,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-electric-power.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-electrical-safety,家庭电路与安全用电,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-electrical-safety.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-electromagnetic-induction,电磁感应,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-electromagnetic-induction.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-electromagnetism-basic,电流的磁效应,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-electromagnetism-basic.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-energy-conservation,能量转化与守恒定律,physics,物理,middle,9,cn,运动和力,data/kp/physics/phy-m-energy-conservation.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-eye-vision,眼睛与视觉矫正,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-eye-vision.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-fluid-flow,流体压强与流速关系,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-fluid-flow.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-force-basics,力的初步认识,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-force-basics.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-friction,摩擦力,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-friction.json,2,2,0,False,第8章 运动和力,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-generator,发电机原理,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-generator.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-gravity,重力,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-gravity.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-heat-calculation,热量计算,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-heat-calculation.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-heat-engine,内燃机与热机效率,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-heat-engine.json,4,4,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-internal-energy,内能与热量,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-internal-energy.json,1,1,0,False,第13章 内能,379,True,1,2,0,0,False,False,6,curriculum_points<2;excerpts<2;missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-joule-law,焦耳定律,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-joule-law.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-lens,透镜（凸透镜/凹透镜）,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-lens.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-light-dispersion,光的色散,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-dispersion.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-light-propagation,光的直线传播,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-propagation.json,2,2,0,False,第4章 光现象,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-light-reflection,光的反射,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-reflection.json,2,2,0,False,第4章 光现象,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-light-refraction,光的折射,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-refraction.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-liquid-pressure-buoyancy,液体压强与浮力,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-liquid-pressure-buoyancy.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-magnetism-basics,磁现象,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-magnetism-basics.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-mass-density,质量与密度,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-mass-density.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-mechanical-energy,机械能（动能/势能）,physics,物理,middle,9,cn,运动和力,data/kp/physics/phy-m-mechanical-energy.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-motion-description,机械运动,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-motion-description.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-newton-laws,牛顿第一定律与二力平衡,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-newton-laws.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-noise-control,噪声与声污染,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-noise-control.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-ohms-law,欧姆定律,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-ohms-law.json,3,3,0,False,第17章 欧姆定律,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-phase-change,物态变化（熔化/汽化/凝固）,physics,物理,middle,8,cn,热现象,data/kp/physics/phy-m-phase-change.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-plane-mirror,平面镜成像,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-plane-mirror.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-pressure,压强,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-pressure.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-refraction,折射规律应用,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-refraction.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-resistance,电阻,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-resistance.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-series-parallel,串联与并联电路,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-series-parallel.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-simple-machines,简单机械（杠杆/滑轮）,physics,物理,middle,9,cn,运动和力,data/kp/physics/phy-m-simple-machines.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-sound-applications,声的利用（超声/次声）,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-sound-applications.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-sound-generation,声音的产生与传播,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-sound-generation.json,3,3,0,False,第2章 第1节,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-sound-properties,声音的特性（音调/响度/音色）,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-sound-properties.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-specific-heat,比热容,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-specific-heat.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-spherical-mirror,球面镜（凹镜/凸镜）,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-spherical-mirror.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-static-electricity,静电现象,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-static-electricity.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-thermometer,温度与温度计,physics,物理,middle,8,cn,热现象,data/kp/physics/phy-m-thermometer.json,2,2,0,False,第3章 物态变化,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-voltage,电压,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-voltage.json,2,2,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
phy-m-work-energy,功与功率,physics,物理,middle,9,cn,运动和力,data/kp/physics/phy-m-work-energy.json,3,3,0,False,,379,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
pol-e-g1-u1,我是小学生啦,politics,politics,elementary,1,cn,道德修养,data/kp/politics/pol-e-g1-u1.json,2,2,0,False,第1单元 我是小学生啦,434,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
pol-e-g1-u2,过好校园生活,politics,politics,elementary,1,cn,中华优秀传统文化,data/kp/politics/pol-e-g1-u2.json,2,2,0,False,第2单元 过好校园生活,434,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
pol-e-g1-u3,养成良好习惯,politics,politics,elementary,1,cn,生命安全与健康,data/kp/politics/pol-e-g1-u3.json,2,2,0,False,第3单元 养成良好习惯,434,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
pol-e-g1-u4,我们讲文明,politics,politics,elementary,1,cn,法治启蒙,data/kp/politics/pol-e-g1-u4.json,2,2,0,False,第4单元 我们讲文明,434,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
pol-e-g2-u1,过好节假日,politics,politics,elementary,2,cn,道德修养,data/kp/politics/pol-e-g2-u1.json,2,2,0,False,第1单元 过好节假日,434,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
pol-e-g2-u2,我爱我们班,politics,politics,elementary,2,cn,中华优秀传统文化,data/kp/politics/pol-e-g2-u2.json,2,2,0,False,第2单元 我爱我们班,434,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
