kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
math-h-ellipse,椭圆,math,数学,high,11,cn,解析几何,data/kp/math/math-h-ellipse.json,3,4,2527,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-exponential-function,指数函数,math,数学,high,10,cn,函数,data/kp/math/math-h-exponential-function.json,2,2,3545,True,,1613,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template
math-h-function-models,函数模型及其应用,math,数学,high,10,cn,函数,data/kp/math/math-h-function-models.json,3,3,2620,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-function-properties,函数性质（单调性/奇偶性）,math,数学,high,10,cn,函数,data/kp/math/math-h-function-properties.json,2,2,2737,True,,0,False,2,2,2,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-functions-advanced,函数综合性质,math,数学,high,10,cn,函数,data/kp/math/math-h-functions-advanced.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
math-h-functions-concept,函数概念,math,数学,high,10,cn,函数,data/kp/math/math-h-functions-concept.json,2,2,2601,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-geometric-sequence,等比数列,math,数学,high,10,cn,数列,data/kp/math/math-h-geometric-sequence.json,3,4,2558,True,,0,False,2,2,2,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-hyperbola,双曲线,math,数学,high,11,cn,解析几何,data/kp/math/math-h-hyperbola.json,3,3,2522,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-inequalities,不等式性质,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-inequalities.json,3,3,2601,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-law-of-sines-cosines,正弦定理与余弦定理,math,数学,high,10,cn,三角函数,data/kp/math/math-h-law-of-sines-cosines.json,2,2,2586,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-line-equation,直线方程与位置关系,math,数学,high,11,cn,解析几何,data/kp/math/math-h-line-equation.json,2,4,2558,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-linear-programming,线性规划,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-linear-programming.json,3,3,2521,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-logarithmic-function,对数函数,math,数学,high,10,cn,函数,data/kp/math/math-h-logarithmic-function.json,3,3,2385,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-parabola-h,抛物线,math,数学,high,11,cn,解析几何,data/kp/math/math-h-parabola-h.json,3,3,2522,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-parallel-perpendicular,平行与垂直的判定,math,数学,high,11,cn,立体几何,data/kp/math/math-h-parallel-perpendicular.json,2,4,2652,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-power-function,幂函数,math,数学,high,10,cn,函数,data/kp/math/math-h-power-function.json,2,2,2094,True,,167,True,2,2,2,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template
math-h-probability-h,概率,math,数学,high,11,cn,概率与统计,data/kp/math/math-h-probability-h.json,1,1,2484,True,,0,False,1,2,2,0,True,True,5,curriculum_points<2;excerpts<2;missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-propositions,常用逻辑用语,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-propositions.json,3,3,2550,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-random-variable,随机变量及其分布,math,数学,high,12,cn,概率与统计,data/kp/math/math-h-random-variable.json,2,2,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
math-h-regression-analysis,统计推断（回归/独立性检验）,math,数学,high,12,cn,概率与统计,data/kp/math/math-h-regression-analysis.json,3,3,2600,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-sequence-summation,数列求和,math,数学,high,10,cn,数列,data/kp/math/math-h-sequence-summation.json,3,2,2566,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-sets,集合,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-sets.json,4,4,2595,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-sets-logic,集合运算,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-sets-logic.json,4,4,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
math-h-space-figures,空间几何体的结构,math,数学,high,11,cn,立体几何,data/kp/math/math-h-space-figures.json,2,2,2494,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-space-lines-planes,空间点线面位置关系,math,数学,high,11,cn,立体几何,data/kp/math/math-h-space-lines-planes.json,2,2,2596,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-space-vectors,空间向量及其应用,math,数学,high,11,cn,立体几何,data/kp/math/math-h-space-vectors.json,2,2,2618,True,,0,False,2,2,2,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-trig-graphs,三角函数图像与性质,math,数学,high,10,cn,三角函数,data/kp/math/math-h-trig-graphs.json,4,4,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
math-h-trig-identities,三角恒等变换,math,数学,high,10,cn,三角函数,data/kp/math/math-h-trig-identities.json,3,4,2572,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-trig-ratios,任意角与三角函数定义,math,数学,high,10,cn,三角函数,data/kp/math/math-h-trig-ratios.json,3,3,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
math-h-trigonometric-functions,三角函数综合应用,math,数学,high,10,cn,三角函数,data/kp/math/math-h-trigonometric-functions.json,2,2,0,False,,0,False,2,2,3,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
math-h-trigonometry-solution,解三角形,math,数学,high,11,cn,三角函数,data/kp/math/math-h-trigonometry-solution.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
math-h-vector-basics,平面向量的概念与运算,math,数学,high,10,cn,向量,data/kp/math/math-h-vector-basics.json,1,1,2627,True,,0,False,1,2,1,0,True,True,5,curriculum_points<2;excerpts<2;missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-h-vector-coordinates,平面向量的坐标运算,math,数学,high,10,cn,向量,data/kp/math/math-h-vector-coordinates.json,3,3,2624,True,,0,False,2,2,1,0,True,True,3,missing_usable_textbook;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_history_template
math-m-algebraic-expression,代数式与整式,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-algebraic-expression.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-algebraic-expressions,整式加减,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-algebraic-expressions.json,3,3,1228,True,,1228,True,4,3,1,0,False,False,4,missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump
math-m-arc-sector,弧长与扇形面积,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-arc-sector.json,2,2,2104,True,,2104,True,5,3,1,1,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-axial-symmetry,轴对称,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-axial-symmetry.json,2,2,1541,True,,1541,True,4,3,3,1,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-circle-angle,圆周角与圆心角,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-circle-angle.json,2,2,0,False,,0,False,2,2,3,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-circle-basics,圆的基础,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-circle-basics.json,3,0,6000,True,,2982,True,6,3,1,2,True,True,2,excerpts<2;quality_flags,generic_curriculum_dump;has_placeholder
math-m-circle-tangent,直线与圆的位置关系,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-circle-tangent.json,3,0,4161,True,,2153,True,5,2,1,2,True,True,2,excerpts<2;quality_flags,generic_curriculum_dump;has_placeholder
math-m-coordinate-system,平面直角坐标系,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-coordinate-system.json,3,3,2030,True,第11章 一次函数,2030,True,6,3,1,1,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-data-analysis,数据的分析（均值/中位数/众数/方差）,math,数学,middle,8,cn,统计与概率,data/kp/math/math-m-data-analysis.json,3,3,1995,True,,1995,True,5,3,1,1,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-data-collection,数据的收集,math,数学,middle,7,cn,统计与概率,data/kp/math/math-m-data-collection.json,3,3,1125,True,,1125,True,4,3,1,0,False,False,4,missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump
math-m-data-description,数据的描述,math,数学,middle,7,cn,统计与概率,data/kp/math/math-m-data-description.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-fraction-equation,分式方程,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-fraction-equation.json,2,2,3957,True,,2035,True,5,3,1,2,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-fraction-expression,分式,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-fraction-expression.json,2,2,4146,True,第15章 分式,2202,True,7,3,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder
math-m-geometric-figure,几何图形初步,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-geometric-figure.json,4,4,4173,True,,2039,True,5,3,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder
math-m-geometry-circle,圆的综合应用,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-geometry-circle.json,4,4,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-geometry-congruent-triangles,全等三角形,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-geometry-congruent-triangles.json,3,3,6000,True,第12章 全等三角形,3000,True,7,3,1,1,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-geometry-quadrilaterals,四边形综合,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-geometry-quadrilaterals.json,4,4,2029,True,,2029,True,5,3,1,2,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-inequalities,不等式初步,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-inequalities.json,2,2,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-inscribed-circumscribed,三角形内切圆与外接圆,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-inscribed-circumscribed.json,2,2,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-inverse-proportion,反比例函数,math,数学,middle,9,cn,数与代数,data/kp/math/math-m-inverse-proportion.json,4,4,1865,True,第26章 反比例函数,1865,True,5,3,1,1,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-isosceles-triangle,等腰三角形与等边三角形,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-isosceles-triangle.json,3,3,2442,True,,2442,True,5,3,1,2,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-line-angle,相交线与平行线,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-line-angle.json,4,4,1452,True,,1452,True,4,3,2,1,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-linear-equation-one,一元一次方程,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-linear-equation-one.json,3,3,2737,True,,514,True,8,3,1,2,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-linear-equation-system-graph,一次函数与二元一次方程组,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-linear-equation-system-graph.json,3,3,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-linear-equation-two,二元一次方程组,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-linear-equation-two.json,3,3,2739,True,,724,True,3,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder;cross_subject_history_template
math-m-linear-equations,一元一次方程应用,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-linear-equations.json,4,4,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-linear-function,一次函数,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-linear-function.json,3,3,6000,True,第11章 一次函数,2807,True,6,3,3,2,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-linear-inequality,一元一次不等式,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-linear-inequality.json,3,3,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-monomial-multiplication,整式乘除与因式分解,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-monomial-multiplication.json,3,3,4198,True,,2120,True,4,3,1,2,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-probability-basic,概率初步,math,数学,middle,9,cn,统计与概率,data/kp/math/math-m-probability-basic.json,3,3,3249,True,,0,False,5,3,2,1,True,True,2,missing_usable_textbook;quality_flags,generic_curriculum_dump;textbook_reference_only;has_placeholder
math-m-probability-frequency,频率与概率,math,数学,middle,9,cn,统计与概率,data/kp/math/math-m-probability-frequency.json,2,2,0,False,,0,False,2,2,2,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-proportional-function,正比例函数,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-proportional-function.json,2,2,1614,True,第11章 一次函数,1614,True,5,3,1,1,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-pythagorean-theorem,勾股定理,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-pythagorean-theorem.json,2,2,4997,True,第17章 勾股定理,2089,True,6,3,3,4,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-quadratic-equation,一元二次方程,math,数学,middle,9,cn,数与代数,data/kp/math/math-m-quadratic-equation.json,4,4,5243,True,第21章 一元二次方程,2803,True,7,3,1,3,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-quadratic-function,二次函数,math,数学,middle,9,cn,数与代数,data/kp/math/math-m-quadratic-function.json,4,4,5039,True,第22章 二次函数,2572,True,6,3,3,1,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-quadratic-radical,二次根式,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-quadratic-radical.json,2,2,1444,True,第16章 二次根式,1444,True,4,3,3,1,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-quadrilateral,多边形与四边形,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-quadrilateral.json,3,3,0,False,,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-rational-number,有理数,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-rational-number.json,4,4,1332,True,第1章 有理数,1332,True,4,3,1,0,False,False,4,missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump
math-m-rational-operations,有理数运算,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-rational-operations.json,3,3,1200,True,,1200,True,5,3,1,0,False,False,4,missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump
math-m-real-number,实数与数轴,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-real-number.json,3,3,3288,True,,1118,True,4,2,1,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder
math-m-rotation,旋转,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-rotation.json,2,2,3639,True,,2999,True,6,3,2,2,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-ruler-compass-construction,尺规作图,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-ruler-compass-construction.json,2,2,0,False,第5章/第12章,0,False,2,2,1,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-sampling-estimation,抽样与估计,math,数学,middle,8,cn,统计与概率,data/kp/math/math-m-sampling-estimation.json,2,2,1329,True,,1329,True,4,3,1,0,False,False,4,missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump
math-m-similar-triangles,相似三角形,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-similar-triangles.json,4,4,5644,True,第27章 相似,3000,True,7,3,4,2,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-special-quadrilateral,特殊四边形,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-special-quadrilateral.json,4,4,3176,True,,3000,True,5,3,2,3,False,False,3,missing_teaching_methods;missing_extensions;quality_flags,generic_curriculum_dump
math-m-statistics-probability-junior,统计与概率综合,math,数学,middle,9,cn,统计与概率,data/kp/math/math-m-statistics-probability-junior.json,4,4,0,False,,0,False,2,2,3,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,generic_curriculum_dump;cross_subject_history_template
math-m-translation-dilation,平移与位似,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-translation-dilation.json,2,2,3143,True,,1226,True,4,2,2,0,True,True,2,real_world<1;quality_flags,generic_curriculum_dump;has_placeholder
math-m-triangle-basics,三角形基础,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-triangle-basics.json,4,4,4607,True,,2542,True,6,3,1,2,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-trig-ratio,锐角三角函数,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-trig-ratio.json,4,4,5238,True,,3000,True,6,2,2,2,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
math-m-variable-and-function,变量与函数,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-variable-and-function.json,4,4,6000,True,第11章 一次函数,2149,True,6,3,2,1,True,True,1,quality_flags,generic_curriculum_dump;has_placeholder
phy-h-alternating-current,交变电流,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-alternating-current.json,3,16,2486,True,选择性必修二 第5章,17046,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-atomic-models,原子结构（汤姆孙/卢瑟福/玻尔）,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-atomic-models.json,3,42,0,False,,26115,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-atomic-structure-h,原子能级,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-atomic-structure-h.json,3,40,0,False,,23780,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-capacitor,电容器,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-capacitor.json,3,34,2427,True,,17847,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-circuit-analysis,闭合电路与电路分析,physics,物理,high,11,cn,直流电路,data/kp/physics/phy-h-circuit-analysis.json,3,51,0,False,,25389,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-circular-motion,圆周运动,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-circular-motion.json,3,59,0,False,,18635,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-collision-types,碰撞与反冲,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-collision-types.json,3,33,0,False,,18923,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-common-forces,常见的力,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-common-forces.json,2,83,2393,True,,26581,True,2,2,3,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-coulomb-law,库仑定律,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-coulomb-law.json,3,42,2428,True,,27387,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-dc-circuits,恒定电流与欧姆定律,physics,物理,high,11,cn,直流电路,data/kp/physics/phy-h-dc-circuits.json,3,47,0,False,,25297,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-electric-field,电场与电场强度,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-electric-field.json,3,43,2497,True,,21246,True,2,2,1,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-electric-potential,电势与电势能,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-electric-potential.json,3,48,0,False,,20254,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-electrical-experiments,电学实验,physics,物理,high,11,cn,直流电路,data/kp/physics/phy-h-electrical-experiments.json,3,28,0,False,,7614,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-electromagnetic-waves,电磁波,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-electromagnetic-waves.json,3,4,0,False,,0,False,2,2,4,0,False,False,6,missing_curriculum_md_raw;missing_usable_textbook;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-electrostatics,静电现象,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-electrostatics.json,3,41,0,False,,32506,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-em-induction,电磁感应,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-em-induction.json,3,37,0,False,,22812,True,2,2,1,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
phy-h-energy-conservation-general,能量守恒定律,physics,物理,high,11,cn,功与能,data/kp/physics/phy-h-energy-conservation-general.json,2,44,2480,True,,24212,True,2,2,2,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-energy-conservation-mech,机械能守恒定律,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-energy-conservation-mech.json,2,66,2533,True,,15401,True,2,2,2,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-force-decomposition,力的合成与分解,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-force-decomposition.json,2,32,2489,True,必修一 第3章,18991,True,2,2,3,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-free-fall,自由落体运动,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-free-fall.json,3,17,2474,True,,10956,True,2,2,2,0,True,True,2,real_world<1;quality_flags,has_placeholder;cross_subject_history_template;cross_subject_math_template
phy-h-gas-laws,气体实验定律与理想气体（热学）,physics,物理,high,11,cn,热学,data/kp/physics/phy-h-gas-laws.json,3,33,0,False,,12504,True,2,2,2,0,False,False,5,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1;quality_flags,cross_subject_history_template
